rank,sign,date,r_net,country,tenor_years,leg,wd,r_bucket,contribution
1,gain,1998-09-30,0.19860442944331838,JP,1.0,long,0.5,0.15581761474284297,0.07806485444778352
1,gain,1998-09-30,0.19860442944331838,JP,2.0,long,0.5,0.1567518239858541,0.039373784677519584
1,gain,1998-09-30,0.19860442944331838,JP,3.0,long,0.5,0.15688753735869845,0.026379031273762437
1,gain,1998-09-30,0.19860442944331838,JP,5.0,long,0.5,0.15705540389341957,0.015992440794310538
1,gain,1998-09-30,0.19860442944331838,JP,7.0,long,0.5,0.15380689125612004,0.011288072497082937
1,gain,1998-09-30,0.19860442944331838,US,1.0,short,-0.5,0.0010489411469543257,-0.000541880492244511
1,gain,1998-09-30,0.19860442944331838,US,2.0,short,-0.5,0.002367861575019355,-0.0006241219101762953
1,gain,1998-09-30,0.19860442944331838,US,20.0,long,0.5,-0.025763238078731692,-0.0010410559484105915
1,gain,1998-09-30,0.19860442944331838,CA,20.0,long,0.5,-0.029875212279834622,-0.0012189948855441028
1,gain,1998-09-30,0.19860442944331838,CA,10.0,long,0.5,-0.023042244796214677,-0.0014767927744290413
2,gain,2008-09-30,0.12161825164550401,FR,1.0,short,-0.3333333333333333,-0.09531857663938063,0.032910327227690155
2,gain,2008-09-30,0.12161825164550401,GB,1.0,short,-0.3333333333333333,-0.08428477774405103,0.028962883588212522
2,gain,2008-09-30,0.12161825164550401,JP,1.0,long,0.3333333333333333,0.07548629946189704,0.025288420923801264
2,gain,2008-09-30,0.12161825164550401,FR,2.0,short,-0.3333333333333333,-0.08665383393165442,0.015233362007157742
2,gain,2008-09-30,0.12161825164550401,DE,2.0,short,-0.3333333333333333,-0.08527394202490061,0.014955622135726147
2,gain,2008-09-30,0.12161825164550401,CA,10.0,long,0.3333333333333333,-0.13724640858478368,-0.005552268970461333
2,gain,2008-09-30,0.12161825164550401,CA,7.0,long,0.3333333333333333,-0.12733261531712606,-0.0068930656741354865
2,gain,2008-09-30,0.12161825164550401,CA,5.0,long,0.3333333333333333,-0.12192379546570788,-0.008875352212311753
2,gain,2008-09-30,0.12161825164550401,DE,1.0,long,0.3333333333333333,-0.09592643193516885,-0.03301195809960912
2,gain,2008-09-30,0.12161825164550401,CA,1.0,long,0.3333333333333333,-0.1300889584022508,-0.04422220507466115
3,gain,2011-08-31,0.10309449197132467,FR,1.0,short,-0.35714285714285715,-0.06711502820779301,0.02416380712009862
3,gain,2011-08-31,0.10309449197132467,DE,1.0,short,-0.35714285714285715,-0.06564881937875143,0.023598814439304817
3,gain,2011-08-31,0.10309449197132467,CA,1.0,short,-0.35714285714285715,-0.05781256537688651,0.020800914216280126
