rank,sign,date,r_net,country,tenor_years,leg,wd,r_bucket,contribution
7,gain,2023-01-31,0.013941382785692128,DE,1.0,long,0.35714285714285715,-0.004112355227273141,-0.001507610493771879
7,gain,2023-01-31,0.013941382785692128,FR,2.0,long,0.35714285714285715,-0.008777812689898063,-0.0016317052157037528
7,gain,2023-01-31,0.013941382785692128,DE,2.0,long,0.35714285714285715,-0.009382146811703447,-0.0017407411973761422
8,gain,2002-03-31,0.013764945151806611,US,2.0,long,0.5,0.011766498259037963,0.0030796704053914037
8,gain,2002-03-31,0.013764945151806611,US,3.0,long,0.5,0.016597457418392907,0.0029785928294092257
8,gain,2002-03-31,0.013764945151806611,US,5.0,long,0.5,0.02063565777348119,0.002352325456824382
8,gain,2002-03-31,0.013764945151806611,US,1.0,long,0.5,0.004469322864585781,0.0022800144604031127
8,gain,2002-03-31,0.013764945151806611,CA,2.0,long,0.5,0.007798147296753762,0.0020577740109809987
8,gain,2002-03-31,0.013764945151806611,GB,7.0,short,-0.5,0.008382824144676466,-0.0007258319110429112
8,gain,2002-03-31,0.013764945151806611,DE,10.0,short,-0.5,0.011615914708692224,-0.0007620745163807901
8,gain,2002-03-31,0.013764945151806611,CA,20.0,short,-0.5,0.019825294169525273,-0.0008645056728423868
8,gain,2002-03-31,0.013764945151806611,DE,7.0,short,-0.5,0.010302187339563621,-0.0008933198156933677
8,gain,2002-03-31,0.013764945151806611,GB,5.0,short,-0.5,0.008071374587039177,-0.0009306899393508102
9,gain,2001-08-31,0.013584569290277572,US,2.0,long,0.5,0.015167584338258724,0.003965983131298859
9,gain,2001-08-31,0.013584569290277572,US,3.0,long,0.5,0.02033281047940462,0.003624420880367048
9,gain,2001-08-31,0.013584569290277572,CA,2.0,long,0.5,0.013617532502260448,0.003587843176869025
9,gain,2001-08-31,0.013584569290277572,CA,3.0,long,0.5,0.01683347453307888,0.003037566932761104
9,gain,2001-08-31,0.013584569290277572,US,5.0,long,0.5,0.025937735276485033,0.0029224156529639575
9,gain,2001-08-31,0.013584569290277572,GB,3.0,short,-0.5,0.0068533002297432736,-0.0012439763685077447
9,gain,2001-08-31,0.013584569290277572,DE,3.0,short,-0.5,0.008497050422481285,-0.0015313073652127361
9,gain,2001-08-31,0.013584569290277572,DE,2.0,short,-0.5,0.007260179021337805,-0.0019222594560041417
9,gain,2001-08-31,0.013584569290277572,GB,1.0,short,-0.5,0.00393583658223283,-0.0020387201667024226
9,gain,2001-08-31,0.013584569290277572,DE,1.0,short,-0.5,0.004342938123681257,-0.0022575074385074115
10,gain,2024-01-31,0.013390964011142713,DE,3.0,short,-0.3333333333333333,-0.014803002155573146,0.0017192482133393631
10,gain,2024-01-31,0.013390964011142713,DE,2.0,short,-0.3333333333333333,-0.009876941344972938,0.0017090204563209258
10,gain,2024-01-31,0.013390964011142713,FR,2.0,short,-0.3333333333333333,-0.00939579433380197,0.0016277734356522368
10,gain,2024-01-31,0.013390964011142713,FR,3.0,short,-0.3333333333333333,-0.012898557753035137,0.0015042563451897549
10,gain,2024-01-31,0.013390964011142713,DE,5.0,short,-0.3333333333333333,-0.020262033500730383,0.0014362525577746798
10,gain,2024-01-31,0.013390964011142713,FR,20.0,long,0.3333333333333333,-0.026742342763034523,-0.0006075086617978436
10,gain,2024-01-31,0.013390964011142713,DE,30.0,long,0.3333333333333333,-0.04054818306956551,-0.0006363991732999445
10,gain,2024-01-31,0.013390964011142713,DE,20.0,long,0.3333333333333333,-0.03429969823222298,-0.0007290698916659534
10,gain,2024-01-31,0.013390964011142713,GB,10.0,long,0.3333333333333333,-0.021087975002330762,-0.0008538561835612051
10,gain,2024-01-31,0.013390964011142713,FR,10.0,long,0.3333333333333333,-0.02363111466308029,-0.0009098144999395847
1,loss,2020-02-29,-0.024339890434967936,US,20.0,long,0.625,0.05727387099469607,0.00207029853945571
1,loss,2020-02-29,-0.024339890434967936,US,30.0,long,0.625,0.07696653639375907,0.0020394086840771096
1,loss,2020-02-29,-0.024339890434967936,GB,30.0,long,0.625,0.0325805186686846,0.0007817018755319724
1,loss,2020-02-29,-0.024339890434967936,GB,20.0,long,0.625,0.014925995458220917,0.0005116043190301619
1,loss,2020-02-29,-0.024339890434967936,GB,10.0,long,0.625,0.007283874536785682,0.00046562391374030583
1,loss,2020-02-29,-0.024339890434967936,CA,3.0,short,-0.625,0.016304247081779886,-0.0034626573937497477
1,loss,2020-02-29,-0.024339890434967936,US,2.0,short,-0.625,0.01153338322659516,-0.003643010340229868
1,loss,2020-02-29,-0.024339890434967936,CA,2.0,short,-0.625,0.01314364885874095,-0.0041669482079349915
1,loss,2020-02-29,-0.024339890434967936,US,1.0,short,-0.625,0.006838796375356247,-0.004305367961309414
